516;1.8;17;17
517;1.88;17;17
518;1.86;17;17
519;1.84;17;17
520;1.74;17;17
521;1.96;17;17
522;1.8;17;17
523;1.8;17;17
524;1.8;17;17
525;1.84;17;17
526;1.74;17;17
527;1.9;17;17
528;1.78;17;17
529;1.76;17;17
530;1.78;17;17
531;1.78;17;17
532;1.8;17;17
533;1.86;17;17
534;1.78;17;17
535;1.8;17;17
536;1.82;17;17
537;1.84;17;17
538;1.98;17;17
539;1.8;17;17
540;1.74;17;17
541;1.74;17;17
542;1.84;17;17
543;1.8;17;17
544;1.76;17;17
545;1.72;17;17
546;1.88;17;17
547;1.84;17;17
548;1.82;17;17
549;1.82;17;17
550;1.8;17;17
551;1.78;17;17
552;1.8;17;17
553;1.86;17;17
554;1.84;17;17
555;1.86;17;17
556;1.84;17;17
557;1.76;17;17
558;1.8;17;17
559;1.82;17;17
560;1.72;17;17
561;1.76;17;17
562;1.98;17;17
563;1.82;17;17
564;1.88;17;17
565;1.76;17;17
566;1.9;17;17
567;1.96;17;17
568;1.78;17;17
569;1.88;17;17
570;1.84;17;17
571;1.8;17;17
572;2.0;17;17
573;1.92;17;17
574;1.8;17;17
575;1.78;17;17
576;1.78;17;17
577;1.84;17;17
578;1.86;17;17
579;1.8;17;17
580;1.82;17;17
581;1.9;17;17
582;1.8;17;17
583;1.88;17;17
584;1.92;17;17
585;1.86;17;17
586;1.86;17;17
587;1.82;17;17
588;1.82;17;17
589;1.92;17;17
590;1.88;17;17
591;1.8;17;17
592;1.84;17;17
593;1.88;17;17
594;1.84;17;17
595;1.86;17;17
596;1.78;17;17
597;1.8;17;17
598;1.82;17;17
599;1.82;17;17
600;1.9;17;17
601;1.88;17;17
602;1.82;17;17
603;1.8;17;17
604;1.8;17;17
605;1.88;17;17
606;1.88;17;17
607;1.94;17;17
608;1.8;17;17
609;1.82;17;17
610;1.82;17;17
611;1.88;17;17
612;1.92;17;17
613;1.88;17;17
614;1.84;17;17
615;1.92;17;17
616;1.84;17;17
617;1.8;17;17
618;1.88;17;17
619;1.82;17;17
620;1.84;17;17
621;1.78;17;17
622;1.86;17;17
623;2.1;17;17
624;1.9;17;17
625;1.84;17;17
626;1.84;17;17
627;1.84;17;17
628;1.86;17;17
629;1.88;17;17
630;1.9;17;17
631;1.9;17;17
632;1.92;17;17
633;1.8;17;17
634;1.94;17;17
635;1.98;17;17
636;1.88;17;17
637;1.84;17;17
638;1.86;17;17
639;1.82;17;17
640;1.98;17;17
641;1.94;17;17
642;1.9;17;17
643;1.96;17;17
644;1.92;17;17
645;1.98;17;17
646;1.92;17;17
647;1.92;17;17
648;1.92;17;17
649;1.86;17;17
650;1.92;17;17
651;1.82;17;17
652;1.88;17;17
653;1.82;17;17
654;1.8;17;17
655;1.92;17;17
656;1.86;17;17
657;1.82;17;17
658;1.88;17;17
659;1.84;17;17
660;1.86;17;17
661;1.9;17;17
662;1.84;17;17
663;1.86;17;17
664;1.84;17;17
665;1.92;17;17
666;1.92;17;17
667;1.8;17;17
668;1.86;17;17
669;1.86;17;17
670;1.98;17;17
671;1.92;17;17
672;1.8;17;17
673;1.86;17;17
674;1.96;17;17
675;1.8;17;17
676;1.9;17;17
677;1.98;17;17
678;2.02;17;17
679;1.88;17;17
680;1.88;17;17
681;1.94;17;17
682;1.9;17;17
683;1.88;17;17
684;1.9;17;17
685;1.86;17;17
686;1.96;17;17
687;1.92;17;17
688;1.88;17;17
689;1.9;17;17
690;1.94;17;17
691;2.04;17;17
692;1.96;17;17
693;1.94;17;17
694;1.82;17;17
695;2.0;17;17
696;2.02;17;17
697;1.94;17;17
698;1.86;17;17
699;1.98;17;17
700;1.92;17;17
701;1.94;17;17
702;2.04;17;17
703;1.9;17;17
704;1.9;17;17
705;1.92;17;17
706;1.86;17;17
707;1.94;17;17
708;1.88;17;17
709;1.98;17;17
710;1.94;17;17
711;1.9;17;17
712;1.94;17;17
713;2.04;17;17
714;1.88;17;17
715;1.84;17;17
716;1.9;17;17
717;1.92;17;17
718;1.92;17;17
719;1.88;17;17
720;1.98;17;17
721;1.86;17;17
722;1.84;17;17
723;1.92;17;17
724;1.92;17;17
725;1.96;17;17
726;1.86;17;17
727;1.92;17;17
728;1.92;17;17
729;1.9;17;17
730;1.92;17;17
731;1.98;17;17
732;1.96;17;17
733;1.88;17;17
734;2.04;17;17
735;1.86;17;17
736;2.0;17;17
737;1.9;17;17
738;1.94;17;17
739;1.86;17;17
740;1.96;17;17
741;1.98;17;17
742;2.0;17;17
743;1.96;17;17
744;1.92;17;17
745;1.88;17;17
746;1.92;17;17
747;2.06;17;17
748;1.92;17;17
749;1.88;17;17
750;1.96;17;17
751;1.96;17;17
752;1.84;17;17
753;1.86;17;17
754;1.86;17;17
755;1.92;17;17
756;1.9;17;17
757;1.9;17;17
758;1.88;17;17
759;1.88;17;17
760;2.0;17;17
761;1.96;17;17
762;1.86;17;17
763;1.94;17;17
764;1.92;17;17
765;1.92;17;17
766;1.9;17;17
767;1.9;17;17
768;1.92;17;17
769;1.88;17;17
770;1.98;17;17
771;1.96;17;17
772;1.92;17;17
773;1.94;17;17
774;1.9;17;17
775;1.94;17;17
776;1.94;17;17
777;1.92;17;17
778;1.9;17;17
779;2.0;17;17
780;1.9;17;17
781;2.0;17;17
782;1.98;17;17
783;1.88;17;17
784;1.94;17;17
785;1.86;17;17
786;1.92;17;17
787;2.0;17;17
788;1.98;17;17
789;1.9;17;17
790;1.92;17;17
791;1.88;17;17
792;1.9;17;17
793;1.9;17;17
794;2.0;17;17
795;1.96;17;17
796;1.86;17;17
797;1.94;17;17
798;1.94;17;17
799;2.02;17;17
800;1.96;17;17
801;1.92;17;17
802;1.9;17;17
803;1.94;17;17
804;2.08;17;17
805;1.86;17;17
806;1.9;17;17
807;1.86;17;17
808;1.9;17;17
809;1.94;17;17
810;2.16;17;17
811;2.04;17;17
812;1.92;17;17
813;2.0;17;17
814;1.98;17;17
815;1.88;17;17
816;1.98;17;17
817;1.98;17;17
818;1.9;17;17
819;1.86;17;17
820;1.86;17;17
821;2.1;17;17
822;1.9;17;17
823;1.98;17;17
824;1.88;17;17
825;1.94;17;17
826;2.04;17;17
827;1.94;17;17
828;2.0;17;17
829;1.84;17;17
830;1.9;17;17
831;1.94;17;17
832;1.96;17;17
833;1.94;17;17
834;1.86;17;17
835;1.9;17;17
836;1.92;17;17
837;1.96;17;17
838;1.84;17;17
839;1.88;17;17
840;1.92;17;17
841;1.88;17;17
842;1.88;17;17
843;1.92;17;17
844;1.96;17;17
845;1.92;17;17
846;2.0;17;17
847;1.96;17;17
848;1.88;17;17
849;1.88;17;17
850;1.92;17;17
851;1.82;17;17
852;1.98;17;17
853;1.92;17;17
854;1.9;17;17
855;1.88;17;17
856;1.9;17;17
857;1.94;17;17
858;1.94;17;17
859;1.98;17;17
860;1.98;17;17
861;2.0;17;17
862;1.9;17;17
863;1.98;17;17
864;2.0;17;17
865;2.02;17;17
866;2.18;17;17
867;1.86;17;17
868;1.96;17;17
869;1.9;17;17
870;2.06;17;17
871;1.86;17;17
872;1.9;17;17
873;1.92;17;17
874;2.02;17;17
875;1.84;17;17
876;1.96;17;17
877;1.86;17;17
878;1.9;17;17
879;1.96;17;17
880;1.96;17;17
881;2.0;17;17
882;1.98;17;17
883;2.0;17;17
884;1.96;17;17
885;1.9;17;17
886;1.94;17;17
887;1.84;17;17
888;1.92;17;17
889;1.86;17;17
890;1.86;17;17
891;1.86;17;17
892;1.86;17;17
893;1.94;17;17
894;1.9;17;17
895;2.02;17;17
896;1.98;17;17
897;1.94;17;17
898;1.88;17;17
899;1.94;17;17
900;1.88;17;17
901;1.88;17;17
902;1.88;17;17
903;2.0;17;17
904;2.0;17;17
905;1.9;17;17
906;1.86;17;17
907;1.94;17;17
908;2.08;17;17
909;1.92;17;17
910;1.94;17;17
911;1.9;17;17
912;1.92;17;17
913;2.0;17;17
914;1.88;17;17
915;1.88;17;17
916;1.92;17;17
917;1.9;17;17
918;1.96;17;17
919;1.84;17;17
920;1.9;17;17
921;1.94;17;17
922;1.92;17;17
923;1.96;17;17
924;1.9;17;17
925;1.92;17;17
926;1.9;17;17
927;1.9;17;17
928;1.88;17;17
929;1.84;17;17
930;1.9;17;17
931;1.92;17;17
932;1.98;17;17
933;1.86;17;17
934;1.9;17;17
935;2.08;17;17
936;1.84;17;17
937;1.86;17;17
938;1.9;17;17
939;1.9;17;17
940;1.98;17;17
941;1.88;17;17
942;1.96;17;17
943;1.9;17;17
944;1.92;17;17
945;1.84;17;17
946;1.92;17;17
947;2.0;17;17
948;1.9;17;17
949;1.96;17;17
950;1.92;17;17
951;1.88;17;17
952;1.92;17;17
953;1.94;17;17
954;1.98;17;17
955;1.9;17;17
956;1.92;17;17
957;1.88;17;17
958;2.0;17;17
959;1.92;17;17
960;1.9;17;17
961;1.96;17;17
962;1.84;17;17
963;1.96;17;17
964;1.96;17;17
965;1.98;17;17
966;1.88;17;17
967;1.9;17;17
968;1.94;17;17
969;1.88;17;17
970;2.0;17;17
971;1.86;17;17
972;1.9;17;17
973;1.96;17;17
974;1.92;17;17
975;1.9;17;17
976;1.9;17;17
977;2.0;17;17
978;1.94;17;17
979;1.94;17;17
980;1.92;17;17
981;1.9;17;17
982;1.88;17;17
983;1.86;17;17
984;1.92;17;17
985;1.94;17;17
986;1.94;17;17
987;1.98;17;17
988;1.9;17;17
989;2.0;17;17
990;1.88;17;17
991;1.94;17;17
992;1.88;17;17
993;1.94;17;17
994;1.9;17;17
995;1.82;17;17
996;1.92;17;17
997;1.96;17;17
998;1.86;17;17
999;1.86;17;17
1000;1.88;17;17
1001;1.98;17;17
1002;1.94;17;17
1003;1.9;17;17
1004;2.08;17;17
1005;1.9;17;17
1006;1.96;17;17
1007;1.96;17;17
1008;1.9;17;17
1009;1.9;17;17
1010;1.98;17;17
1011;1.9;17;17
1012;1.92;17;17
1013;1.96;17;17
1014;1.96;17;17
1015;1.9;17;17
1016;1.92;17;17
1017;1.84;17;17
1018;1.94;17;17
1019;1.92;17;17
1020;1.88;17;17
1021;1.88;17;17
1022;1.86;17;17
1023;2.02;17;17
1024;2.1;17;17
1025;1.88;17;17
1026;1.9;17;17
1027;1.94;17;17
1028;1.88;17;17
1029;1.9;17;17
1030;1.82;17;17
1031;2.04;17;17
1032;1.92;17;17
1033;1.92;17;17
1034;1.96;17;17
1035;1.92;17;17
1036;1.96;17;17
1037;2.04;17;17
1038;1.92;17;17
1039;1.98;17;17
1040;1.92;17;17
1041;1.92;17;17
1042;1.92;17;17
1043;1.88;17;17
1044;1.96;17;17
1045;1.88;17;17
1046;1.98;17;17
1047;1.86;17;17
1048;1.92;17;17
1049;1.94;17;17
1050;1.86;17;17
1051;1.86;17;17
1052;1.82;17;17
1053;1.86;17;17
1054;1.9;17;17
1055;1.84;17;17
1056;2.06;17;17
1057;2.16;17;17
1058;1.96;17;17
1059;1.92;17;17
1060;2.02;17;17
1061;1.88;17;17
1062;1.94;17;17
1063;1.94;17;17
1064;2.02;17;17
1065;1.86;17;17
1066;1.92;17;17
1067;1.94;17;17
1068;1.86;17;17
1069;1.92;17;17
1070;2.02;17;17
1071;1.86;17;17
1072;1.98;17;17
1073;1.96;17;17
1074;2.06;17;17
1075;2.06;17;17
1076;1.96;17;17
1077;1.92;17;17
1078;1.98;17;17
1079;1.96;17;17
1080;2.0;17;17
1081;1.84;17;17
1082;1.98;17;17
1083;1.98;17;17
1084;2.08;17;17
1085;1.84;17;17
1086;2.0;17;17
1087;2.0;17;17
1088;1.86;17;17
1089;1.88;17;17
1090;1.94;17;17
1091;1.9;17;17
1092;1.84;17;17
1093;2.04;17;17
1094;1.94;17;17
1095;1.94;17;17
1096;1.92;17;17
1097;1.98;17;17
1098;1.94;17;17
1099;2.04;17;17
1100;1.9;17;17
1101;1.94;17;17
1102;1.94;17;17
1103;1.86;17;17
1104;1.94;17;17
1105;1.96;17;17
1106;1.88;17;17
1107;1.96;17;17
1108;2.0;17;17
1109;1.92;17;17
1110;1.94;17;17
1111;1.9;17;17
1112;1.88;17;17
1113;1.9;17;17
1114;1.9;17;17
1115;1.88;17;17
1116;1.88;17;17
1117;1.9;17;17
1118;2.0;17;17
1119;1.92;17;17
1120;1.86;17;17
1121;1.84;17;17
1122;1.94;17;17
1123;1.94;17;17
1124;1.96;17;17
1125;2.0;17;17
1126;1.86;17;17
1127;1.98;17;17
1128;1.92;17;17
1129;1.88;17;17
1130;2.16;17;17
1131;2.0;17;17
1132;1.96;17;17
1133;1.92;17;17
1134;1.98;17;17
1135;2.04;17;17
1136;1.92;17;17
1137;1.92;17;17
1138;2.1;17;17
1139;2.12;17;17
1140;2.0;17;17
1141;1.96;17;17
1142;2.06;17;17
1143;1.92;17;17
1144;2.02;17;17
1145;1.94;17;17
1146;1.94;17;17
1147;1.94;17;17
1148;1.9;17;17
1149;1.94;17;17
1150;2.18;25;25
1151;2.08;25;25
1152;2.1;25;25
1153;2.06;25;25
1154;2.08;25;25
1155;2.2;25;25
1156;2.08;25;25
1157;2.1;25;25
1158;2.18;25;25
1159;2.12;25;25
1160;2.02;25;25
1161;2.08;25;25
1162;2.1;25;25
1163;2.36;33;33
1164;2.24;33;33
1165;2.28;33;33
1166;2.24;33;33
1167;2.32;33;33
1168;2.28;33;33
1169;2.18;33;33
1170;2.32;33;33
1171;2.28;33;33
1172;2.28;33;33
1173;2.24;33;33
1174;2.32;33;33
1175;2.18;33;33
1176;2.3;33;33
1177;2.26;33;33
1178;2.3;33;33
1179;2.28;33;33
1180;2.32;33;33
1181;2.26;33;33
1182;2.24;33;33
1183;2.26;33;33
1184;2.3;33;33
1185;2.22;33;33
1186;2.26;33;33
1187;2.26;33;33
1188;2.22;33;33
1189;2.22;33;33
1190;2.22;33;33
1191;2.28;33;33
1192;2.2;33;33
1193;2.22;33;33
1194;2.22;33;33
1195;2.34;33;33
1196;2.2;33;33
1197;2.34;33;33
1198;2.26;33;33
1199;2.52;33;33
1200;2.26;33;33
1201;2.3;33;33
1202;2.38;33;33
1203;2.38;33;33
1204;2.34;33;33
1205;2.3;33;33
1206;2.26;33;33
1207;2.28;33;33
1208;2.32;33;33
1209;2.38;33;33
1210;2.32;33;33
1211;2.36;33;33
1212;2.28;33;33
1213;2.26;33;33
1214;2.22;33;33
1215;2.22;33;33
1216;2.3;33;33
1217;2.18;33;33
1218;2.24;33;33
1219;2.3;33;33
1220;2.34;33;33
1221;2.22;33;33
1222;2.24;33;33
1223;2.3;33;33
1224;2.18;33;33
1225;2.32;33;33
1226;2.3;33;33
1227;2.24;33;33
1228;2.28;33;33
1229;2.28;33;33
1230;2.22;33;33
1231;2.3;33;33
1232;2.3;33;33
1233;2.26;33;33
1234;2.34;33;33
1235;2.44;33;33
1236;2.3;33;33
1237;2.18;33;33
1238;2.26;33;33
1239;2.24;33;33
1240;2.26;33;33
1241;2.32;33;33
1242;2.24;33;33
1243;2.3;33;33
1244;2.36;33;33
1245;2.32;33;33
1246;2.32;33;33
1247;2.24;33;33
1248;2.28;33;33
1249;2.36;33;33
1250;2.24;33;33
1251;2.26;33;33
1252;2.24;33;33
1253;2.22;33;33
1254;2.32;33;33
1255;2.32;33;33
1256;2.28;33;33
1257;2.22;33;33
1258;2.34;33;33
1259;2.36;33;33
1260;2.34;33;33
1261;2.32;33;33
1262;2.24;33;33
1263;2.22;33;33
1264;2.24;33;33
1265;2.26;33;33
1266;2.4;33;33
1267;2.3;33;33
1268;2.3;33;33
1269;2.16;33;33
1270;2.3;33;33
1271;2.2;33;33
1272;2.24;33;33
1273;2.26;33;33
1274;2.26;33;33
1275;2.22;33;33
1276;2.24;33;33
1277;2.26;33;33
1278;2.26;33;33
1279;2.38;33;33
1280;2.2;33;33
1281;2.24;33;33
1282;2.22;33;33
1283;2.38;33;33
1284;2.26;33;33
1285;2.24;33;33
1286;2.3;33;33
1287;2.28;33;33
1288;2.3;33;33
1289;2.24;33;33
1290;2.3;33;33
1291;2.38;33;33
1292;2.38;33;33
1293;2.24;33;33
1294;2.44;33;33
1295;2.42;33;33
1296;2.54;33;33
1297;2.44;33;33
1298;2.32;33;33
1299;2.42;33;33
1300;2.3;33;33
1301;2.34;33;33
1302;2.32;33;33
1303;2.48;33;33
1304;2.4;33;33
1305;2.4;33;33
1306;2.4;33;33
1307;2.38;33;33
1308;2.38;33;33
1309;2.42;33;33
1310;2.34;33;33
1311;2.36;33;33
1312;2.34;33;33
1313;2.5;33;33
1314;2.32;33;33
1315;2.34;33;33
1316;2.4;33;33
1317;2.38;33;33
1318;2.42;33;33
1319;2.3;33;33
1320;2.36;33;33
1321;2.38;33;33
1322;2.38;33;33
1323;2.46;33;33
1324;2.3;33;33
1325;2.28;33;33
1326;2.34;33;33
1327;2.48;33;33
1328;2.48;33;33
1329;2.3;33;33
1330;2.36;33;33
1331;2.46;33;33
1332;2.3;33;33
1333;2.32;33;33
1334;2.4;33;33
1335;2.4;33;33
1336;2.34;33;33
1337;2.32;33;33
1338;2.36;33;33
1339;2.38;33;33
1340;2.3;33;33
1341;2.3;33;33
1342;2.44;33;33
1343;2.44;33;33
1344;2.36;33;33
1345;2.46;33;33
1346;2.3;33;33
1347;2.38;33;33
1348;2.3;33;33
1349;2.42;33;33
1350;2.4;33;33
1351;2.42;33;33
1352;2.36;33;33
1353;2.46;33;33
1354;2.34;33;33
1355;2.42;33;33
1356;2.36;33;33
1357;2.34;33;33
1358;2.38;33;33
1359;2.3;33;33
1360;2.52;33;33
1361;2.42;33;33
1362;2.32;33;33
1363;2.38;33;33
